0	0.8514584
0	0.8331414
0	0.8352747
0	0.82083327
0	0.82391953
0	0.8175675
0	0.82556164
0	0.7971133
0	0.7701999
0	0.77693886
0	0.7804697
0	0.75701284
0	0.7513712
0	0.7448159
0	0.73179704
0	0.7186254
0	0.7018125
0	0.6855348
0	0.67951214
0	0.6550498
0	0.63442516
0	0.62717235
0	0.6187897
0	0.5908143
0	0.57242006
0	0.5736277
0	0.49523365
0	0.5041346
0	0.50281143
0	0.43937057
0	0.4620483
0	0.36849976
0	0.44100434
0	0.36509803
0	0.5303528
0	0.24100363
0	0.30506134
0	0.33550933
0	0.26788375
0	0.38266015
0	0.28296697
0	0.63305354
0	0.38066018
0	0.5491755
0	0.12519133
0	0.3544258
0	0.18058771
0	0.4257557
0	0.35981315
0	0.5671393
0	0.6488892
0	0.3342623
0	0.47279924
0	0.46418786
0	0.28661278
0	0.5692737
0	0.22995539
0	0.33902398
0	0.44083023
0	0.4977811
0	0.4090213
0	0.4499031
0	0.49821216
0	0.3201853
0	0.27484044
0	0.23648934
0	0.3533617
0	0.28292474
0	0.32518184
0	0.42501092
0	0.34799552
0	0.33982378
0	0.32329375
0	0.2765814
0	0.36972544
0	0.40373096
0	0.39745682
0	0.3374292
0	0.27975947
0	0.2699885
0	0.15981823
0	0.28644285
0	0.28200597
0	0.58872074
0	0.5176953
0	0.4033441
0	0.25473467
0	0.34910044
0	0.5575389
0	0.3287055
0	0.18510325
0	0.26616147
0	0.25184494
0	0.45695868
0	0.4116798
0	0.18752798
0	0.32849136
0	0.39287883
0	0.52550834
0	0.24678047
0	0.25558543
0	0.384182
0	0.45548415
0	0.21143794
0	0.4502343
0	0.39259747
0	0.2633966
0	0.45403394
0	0.27178788
0	0.44318852
0	0.34199512
0	0.27019438
0	0.23867172
0	0.576594
0	0.40261203
0	0.26722527
0	0.19375089
0	0.39897984
0	0.2544362
0	0.26496664
0	0.2754868
0	0.46629977
0	0.24545781
0	0.17172383
0	0.6181726
0	0.1770443
0	0.3972638
0	0.4699545
0	0.3217613
0	0.40221798
0	0.6128638
0	0.17840943
0	0.33041176
0	0.28480515
0	0.36008185
0	0.21049787
0	0.32865274
0	0.17898121
0	0.39784384
0	0.2677796
0	0.3968006
0	0.25332865
0	0.24166611
0	0.32027143
0	0.53962123
0	0.46384054
0	0.2601216
0	0.19719885
0	0.31979433
0	0.32869205
0	0.4706626
0	0.22392285
0	0.34834692
0	0.28291318
0	0.26581877
0	0.33257973
0	0.40191007
0	0.26812777
0	0.17634192
0	0.62743896
0	0.24922238
0	0.619285
0	0.48295727
0	0.25592256
0	0.4665776
0	0.31958723
0	0.4512081
0	0.28654805
0	0.31971723
0	0.31879056
0	0.2783172
0	0.45310643
0	0.33794582
0	0.21859977
0	0.4045918
0	0.22421251
0	0.22258073
0	0.26541454
0	0.39550596
0	0.17784372
0	0.25057894
0	0.20161004
0	0.25093427
0	0.33469826
0	0.4190897
0	0.40512615
0	0.2577414
0	0.2570987
0	0.57351017
0	0.15901116
0	0.7245995
0	0.3345363
0	0.4919252
0	0.46871546
0	0.35251367
0	0.281631
0	0.20449975
0	0.1646401
0	0.26066652
0	0.18715696
0	0.40062314
0	0.17698191
0	0.32352442
0	0.1991973
0	0.14563595
0	0.19300914
0	0.27631363
0	0.33129984
0	0.390228
0	0.25520778
0	0.5681619
0	0.3281031
0	0.56266147
0	0.4105654
0	0.4040231
0	0.2781746
0	0.25075367
0	0.32858622
0	0.5950059
0	0.52720326
0	0.33615193
0	0.25304425
0	0.277848
0	0.22010048
0	0.39232925
0	0.33142778
0	0.3253334
0	0.26883096
0	0.4540554
0	0.39308047
0	0.33280468
0	0.45842686
0	0.3331251
0	0.19645774
0	0.26259482
0	0.22100455
0	0.44824246
0	0.45121595
0	0.3316358
0	0.45638013
0	0.33245218
0	0.26797456
0	0.39303637
0	0.5894373
0	0.3288995
0	0.21669093
0	0.33721855
0	0.31925452
0	0.26718777
0	0.24768928
0	0.26478636
0	0.18910185
0	0.31266838
0	0.40719607
0	0.39762545
0	0.611214
0	0.34162217
0	0.17216814
0	0.19483155
0	0.31897965
0	0.39280933
0	0.2539256
0	0.33683622
0	0.3371544
0	0.46937066
0	0.24585572
0	0.33820462
0	0.46701118
0	0.33562532
0	0.11200519
0	0.34545505
0	0.25385422
0	0.25269562
0	0.46785146
0	0.46828517
0	0.32281265
0	0.24977161
0	0.53115356
0	0.60014766
0	0.1859768
0	0.51974434
0	0.33327073
0	0.38590527
0	0.51239765
0	0.26347372
0	0.39262968
0	0.32454583
0	0.20206286
0	0.31895995
0	0.31862783
0	0.32214785
0	0.29851702
0	0.21912134
0	0.27290404
0	0.44468555
0	0.3268018
0	0.27141705
0	0.31604174
0	0.33587465
0	0.1722783
0	0.72976816
0	0.33528242
0	0.533538
0	0.122133926
0	0.26915827
0	0.32213375
0	0.3907379
0	0.33069915
0	0.25374255
0	0.39867938
0	0.10501584
0	0.32308075
0	0.23751743
0	0.46754545
0	0.40003064
0	0.2516987
0	0.4027635
0	0.4666842
0	0.54148513
0	0.3163896
0	0.25454256
0	0.17263928
0	0.7089298
0	0.45276773
0	0.3177564
0	0.29137444
0	0.32236657
0	0.2133155
0	0.44830316
0	0.38485053
0	0.44733527
0	0.22269899
0	0.3344411
0	0.25759733
0	0.27401978
0	0.3251611
0	0.26565397
0	0.3310829
0	0.38342437
0	0.24355271
0	0.18495691
0	0.5277443
0	0.32440108
0	0.33687645
0	0.39046726
0	0.38900486
0	0.38539055
0	0.33580902
0	0.38917914
0	0.3892903
0	0.25660786
0	0.23963723
0	0.2522874
0	0.399736
0	0.2808172
0	0.2560546
0	0.24862915
0	0.38657477
0	0.3125258
0	0.32099077
0	0.2554516
0	0.24797307
0	0.3186506
0	0.32119572
0	0.096592106
0	0.3922893
0	0.17528684
0	0.32426316
0	0.24728805
0	0.3223749
0	0.32122642
0	0.24591959
0	0.32426256
0	0.23767558
0	0.09750209
0	0.48763692
0	0.18407023
0	0.24310513
0	0.26258793
0	0.32257017
0	0.40521732
0	0.4896083
0	0.07150608
0	0.24817464
0	0.39908224
0	0.3185025
0	0.31621447
0	0.16152208
0	0.17355907
0	0.39322677
0	0.47237414
0	0.616421
0	0.33326575
0	0.19606347
0	0.19192679
0	0.31537363
0	0.13694178
0	0.45552844
0	0.24032564
0	0.38868624
0	0.52632415
0	0.31339374
0	0.45524582
0	0.24132696
0	0.5112471
0	0.5178453
0	0.38381943
0	0.1988898
0	0.21070102
0	0.20426847
0	0.26787657
0	0.3412154
0	0.3238247
0	0.26420063
0	0.44945565
0	0.45295054
0	0.3816389
0	0.58267057
0	0.38975912
0	0.4554055
0	0.380296
0	0.3810087
0	0.45154884
0	0.3348329
0	0.26687813
0	0.50390875
0	0.37980127
0	0.31753314
0	0.28052324
0	0.37941524
0	0.2619364
0	0.33257055
0	0.31911284
0	0.20382924
0	0.38471723
0	0.32323366
0	0.3147946
0	0.44744968
0	0.39222777
0	0.18538554
0	0.45078105
0	0.32926217
0	0.20272636
0	0.25340325
0	0.39454776
0	0.31184906
0	0.39061743
0	0.1915487
0	0.3869238
0	0.32076782
0	0.4702801
0	0.12542531
0	0.24214062
0	0.33391452
0	0.39957476
0	0.25191295
0	0.39912504
0	0.18458228
0	0.24793841
0	0.47452176
0	0.4722713
0	0.3944322
0	0.46045786
0	0.3232412
0	0.2554701
0	0.51992065
0	0.28067365
0	0.25705606
0	0.19010922
0	0.26317614
0	0.3933675
0	0.33692348
0	0.45105237
0	0.328326
0	0.3138454
0	0.4594165
0	0.3213668
0	0.517479
0	0.45024624
0	0.26587358
0	0.318931
0	0.33025327
0	0.2211522
0	0.4430171
0	0.44537333
0	0.3310948
0	0.26967427
0	0.45559064
0	0.25921145
0	0.3210694
0	0.31499267
0	0.3216256
0	0.38447425
0	0.5150833
0	0.25498223
0	0.4470717
0	0.1927258
0	0.32323804
0	0.19043702
0	0.39350608
0	0.3958282
0	0.58241767
0	0.19685514
0	0.5215898
0	0.5800566
0	0.25293836
0	0.11675442
0	0.39623702
0	0.19578525
0	0.21101432
0	0.44504312
0	0.51671404
0	0.24962081
0	0.44876787
0	0.18556644
0	0.38347447
0	0.3843519
0	0.25884548
0	0.4540314
0	0.27322683
0	0.19127929
0	0.3816803
0	0.38861394
0	0.52216303
0	0.31538045
0	0.45814592
0	0.38235837
0	0.3824979
0	0.26577428
0	0.38442022
0	0.39114788
0	0.38282564
0	0.39165023
0	0.2274449
0	0.51146984
0	0.516675
0	0.25515205
0	0.56785613
0	0.62261206
0	0.31891707
0	0.26917344
0	0.32007873
0	0.20637935
0	0.31947395
0	0.15319116
0	0.27111945
0	0.44145435
0	0.2692692
0	0.32326832
0	0.31647402
0	0.26336807
0	0.33124074
0	0.32088786
0	0.51916754
0	0.38723058
0	0.17095171
0	0.4542428
0	0.3124908
0	0.2562349
0	0.38831708
0	0.09542015
0	0.3259834
0	0.18792
0	0.25601798
0	0.40255097
0	0.2619187
0	0.4049765
0	0.24316047
0	0.46948424
0	0.3232276
0	0.5503516
0	0.25396764
0	0.32807574
0	0.40478167
0	0.17165992
0	0.38674504
0	0.45869032
0	0.5301441
0	0.24759592
0	0.2753465
0	0.20061076
0	0.112318754
0	0.44848463
0	0.31201762
0	0.24847504
0	0.32172135
0	0.17963497
0	0.31490982
0	0.32193464
0	0.4645924
0	0.3322738
0	0.39365682
0	0.31617552
0	0.18344316
0	0.31362504
0	0.38887036
0	0.31910437
0	0.3292223
0	0.24574783
0	0.31366488
0	0.4570003
0	0.31275508
0	0.3219962
0	0.5252179
0	0.31893685
0	0.32828975
0	0.11980201
0	0.17407383
0	0.45282105
0	0.24379164
0	0.31381667
0	0.27116236
0	0.46205395
0	0.3167723
0	0.26152647
0	0.2530595
0	0.38865817
0	0.45563963
0	0.31288055
0	0.25280547
0	0.38973564
0	0.39265797
0	0.26485157
0	0.31965944
0	0.38984025
0	0.24427412
0	0.39441824
0	0.24625215
0	0.38380104
0	0.26271728
0	0.1837996
0	0.52457803
0	0.3180172
0	0.45607695
0	0.24288437
0	0.24575232
0	0.18615799
0	0.26265508
0	0.31911895
0	0.17556314
0	0.1685395
0	0.39611182
0	0.39377025
0	0.24614228
0	0.6275672
0	0.24509442
0	0.46444973
0	0.4588443
0	0.24805647
0	0.3267036
0	0.19744197
0	0.2465428
0	0.4603225
0	0.3288828
0	0.31550965
0	0.38393444
0	0.5848544
0	0.25736737
0	0.25828516
0	0.3128747
0	0.3135551
0	0.44953787
0	0.26446125
0	0.45572013
0	0.31938812
0	0.63944095
0	0.44355217
0	0.3839417
0	0.25610968
0	0.25564045
0	0.38404274
0	0.20869276
0	0.14315048
0	0.14639065
0	0.32057673
0	0.51136065
0	0.38828266
0	0.31657618
0	0.39283353
0	0.18243338
0	0.5188301
0	0.31714332
0	0.25998166
0	0.32477105
0	0.46056753
0	0.45254356
0	0.32236457
0	0.3898723
0	0.45678046
0	0.45161873
0	0.38833702
0	0.31747723
0	0.38517952
0	0.3208465
0	0.44249624
0	0.38250655
0	0.31393638
0	0.2610286
0	0.38221502
0	0.19926786
0	0.38344488
0	0.45015216
0	0.20238899
0	0.44077194
0	0.38691163
0	0.2683177
0	0.25255468
0	0.19173129
0	0.25035083
0	0.45188117
0	0.19408165
0	0.51818556
0	0.1827338
0	0.7765794
0	0.38907713
0	0.6533518
0	0.2586448
0	0.38519365
0	0.31951714
0	0.3146904
0	0.5104631
0	0.50490564
0	0.3154695
0	0.2525339
0	0.26175725
0	0.5014505
0	0.44015747
0	0.31861067
0	0.31639868
0	0.27203155
0	0.14784402
0	0.3870943
0	0.5587264
0	0.26169497
0	0.12364163
0	0.6307128
0	0.38137522
0	0.31534976
0	0.31895205
0	0.18979748
0	0.2579388
0	0.4436161
0	0.3812119
0	0.31490824
0	0.25338098
0	0.64302677
0	0.11214009
0	0.3835069
0	0.38395277
0	0.11513662
0	0.13220146
0	0.31815845
0	0.24127197
0	0.46058524
0	0.31550002
0	0.3193973
0	0.67823565
0	0.17852618
0	0.2520876
0	0.18029933
0	0.38788384
0	0.23943673
0	0.31752303
0	0.38740855
0	0.31682128
0	0.3212307
0	0.3149135
0	0.24648103
0	0.31845734
0	0.2533541
0	0.5355645
0	0.45247918
0	0.46010634
0	0.3256765
0	0.52033037
0	0.38393688
0	0.39013052
0	0.50865465
0	0.381409
0	0.44324702
0	0.44526485
0	0.26876974
0	0.21969494
0	0.3840141
0	0.38205755
0	0.16512789
0	0.38171676
0	0.43937367
0	0.26232606
0	0.3221227
0	0.26148447
0	0.38002944
0	0.33216402
0	0.2638751
0	0.25546584
0	0.18624002
0	0.37967816
0	0.19148198
0	0.25156105
0	0.24251693
0	0.32127967
0	0.46220726
0	0.17022218
0	0.46596274
0	0.25113726
0	0.39412093
0	0.24103276
0	0.3992108
0	0.47049758
0	0.31606278
0	0.3139202
0	0.3949125
0	0.23952435
0	0.68657583
0	0.38655648
0	0.38771805
0	0.31313986
0	0.26313606
0	0.4482888
0	0.45364144
0	0.24982485
0	0.4497193
0	0.24721731
0	0.18963784
0	0.5033233
0	0.331585
0	0.4426567
0	0.380035
0	0.44330615
0	0.32053566
0	0.2653135
0	0.2584833
0	0.43941614
0	0.2631044
0	0.26748943
0	0.44258645
0	0.26030353
0	0.2590284
0	0.25018248
0	0.31511104
0	0.31932318
0	0.32015836
0	0.319573
0	0.32277244
0	0.17808391
0	0.59364223
0	0.25422397
0	0.39126742
0	0.31666917
0	0.31845188
0	0.38697577
0	0.24068832
0	0.31459194
0	0.31309518
0	0.6663383
0	0.26244268
0	0.24275056
0	0.3147838
0	0.31703544
0	0.31363302
0	0.3854055
0	0.24601647
0	0.5263992
0	0.24517575
0	0.38424173
0	0.3204682
0	0.65156734
0	0.3796921
0	0.5805978
0	0.3851347
0	0.44863307
0	0.25871587
0	0.43865046
0	0.25715494
0	0.38106334
0	0.39037588
0	0.32581407
0	0.38285562
0	0.3832059
0	0.43719837
0	0.3227284
0	0.38056135
0	0.43847162
0	0.32366818
0	0.3820433
0	0.49372667
0	0.38427407
0	0.19985418
0	0.26682097
0	0.32331002
0	0.39032927
0	0.6192246
0	0.32515767
0	0.20220982
0	0.31555355
0	0.56148875
0	0.3828336
0	0.3792542
0	0.25828922
0	0.26151457
0	0.38313514
0	0.3156718
0	0.20316395
0	0.44802475
0	0.5082377
0	0.31389073
0	0.44942492
0	0.507784
0	0.2530011
0	0.44667152
0	0.26430494
0	0.57498586
0	0.25136614
0	0.19103996
0	0.38373762
0	0.37826198
0	0.38377148
0	0.31844977
0	0.31544015
0	0.38051474
0	0.31967354
0	0.20423806
0	0.44966048
0	0.2612769
0	0.31328794
0	0.18488017
0	0.19958015
0	0.32159457
0	0.17353114
0	0.38629273
0	0.45451304
0	0.5341113
0	0.72747123
0	0.66640997
0	0.25576198
0	0.31855804
0	0.24708244
0	0.3137988
0	0.24692243
0	0.3889547
0	0.25267306
0	0.25624317
0	0.51064324
0	0.18731363
0	0.4442766
0	0.38082695
0	0.24810268
0	0.3794873
0	0.31421372
0	0.44515404
0	0.13620365
0	0.3156222
0	0.38198882
0	0.14676392
0	0.18009134
0	0.1758511
0	0.2414378
0	0.24184433
0	0.38684562
0	0.38534597
0	0.45792043
0	0.600302
0	0.38905177
0	0.40089312
0	0.39381695
0	0.18244946
0	0.45545584
0	0.24499892
0	0.38331008
0	0.3867774
0	0.38380533
0	0.25409335
0	0.3231745
0	0.38364708
0	0.26153818
0	0.38077983
0	0.33433017
0	0.24623385
0	0.45047554
0	0.38747764
0	0.25316557
0	0.3794381
0	0.44671476
0	0.25165403
0	0.4476986
0	0.4479884
0	0.3915154
0	0.24791756
0	0.2536054
0	0.25996333
0	0.446636
0	0.3249286
0	0.44501972
0	0.44927368
0	0.50925255
0	0.32239133
0	0.44813812
0	0.24970272
0	0.2566341
0	0.2538605
0	0.19571458
0	0.32363084
0	0.32764903
0	0.38137296
0	0.44973993
0	0.56860864
0	0.37959886
0	0.25217178
0	0.2541809
0	0.44547674
0	0.18992843
0	0.13020305
0	0.31549507
0	0.31823504
0	0.17910892
0	0.25351873
0	0.24850783
0	0.24213538
0	0.31611246
0	0.31306052
0	0.32095158
0	0.46552378
0	0.3124675
0	0.24184851
0	0.6941016
0	0.32870543
0	0.31576937
0	0.3904432
0	0.31481397
0	0.6679809
0	0.386973
0	0.17749052
0	0.45172298
0	0.5861736
0	0.31892082
0	0.44493964
0	0.31359413
0	0.3181271
0	0.4439562
0	0.31563535
0	0.37755936
0	0.4371444
0	0.27901244
0	0.43902615
0	0.32197452
0	0.16257939
0	0.20177521
0	0.32161373
0	0.20980386
0	0.2720674
0	0.25363284
0	0.44605377
0	0.3175299
0	0.3787426
0	0.3140211
0	0.31812584
0	0.44775847
0	0.31455877
0	0.3841419
0	0.3824874
0	0.45574155
0	0.52038723
0	0.17631063
0	0.17669782
0	0.3211471
0	0.38222197
0	0.3119363
0	0.26130036
0	0.24568762
0	0.11240088
0	0.4556874
0	0.52621245
0	0.24073292
0	0.38605124
0	0.31889844
0	0.24246307
0	0.31656283
0	0.3243147
0	0.31587264
0	0.3834125
0	0.5262434
0	0.31421006
0	0.4543811
0	0.24278782
0	0.38427085
0	0.31630996
0	0.24923977
0	0.5206061
0	0.320551
0	0.44805032
0	0.38012972
0	0.38241404
0	0.38073725
